Transaction Ref,Gross Amount,Currency Code,Captured At,Idempotency Key
TXN-3MVDXHQ-000794,17256.89,INR,2026-08-19T17:44:19.477Z,gw-3MVDXHQ-TXN-3MVDXHQ-000794
TXN-3MVDXHQ-000795,23552.37,INR,2026-08-19T17:44:19.561Z,gw-3MVDXHQ-TXN-3MVDXHQ-000795
TXN-3MVDXHQ-000796,35992.16,INR,2026-08-19T17:44:19.672Z,gw-3MVDXHQ-TXN-3MVDXHQ-000796
TXN-3MVDXHQ-000797,45533.65,INR,2026-08-19T17:44:19.791Z,gw-3MVDXHQ-TXN-3MVDXHQ-000797
TXN-3MVDXHQ-000798,17850.73,INR,2026-08-19T17:44:19.828Z,gw-3MVDXHQ-TXN-3MVDXHQ-000798
TXN-3MVDXHQ-000799,15341.20,INR,2026-08-19T17:44:19.992Z,gw-3MVDXHQ-TXN-3MVDXHQ-000799
TXN-3MVDXHQ-000800,31521.51,INR,2026-08-19T17:44:20.088Z,gw-3MVDXHQ-TXN-3MVDXHQ-000800
TXN-3MVDXHQ-000801,19877.31,INR,2026-08-19T17:44:20.155Z,gw-3MVDXHQ-TXN-3MVDXHQ-000801
TXN-3MVDXHQ-000802,45756.81,INR,2026-08-19T17:44:20.261Z,gw-3MVDXHQ-TXN-3MVDXHQ-000802
TXN-3MVDXHQ-000803,24753.26,INR,2026-08-19T17:44:20.355Z,gw-3MVDXHQ-TXN-3MVDXHQ-000803
TXN-3MVDXHQ-000804,49680.26,INR,2026-08-19T17:44:20.444Z,gw-3MVDXHQ-TXN-3MVDXHQ-000804
TXN-3MVDXHQ-000805,32176.56,INR,2026-08-19T17:44:20.567Z,gw-3MVDXHQ-TXN-3MVDXHQ-000805
TXN-3MVDXHQ-000806,28098.89,INR,2026-08-19T17:44:20.620Z,gw-3MVDXHQ-TXN-3MVDXHQ-000806
TXN-3MVDXHQ-000807,36251.55,INR,2026-08-19T17:44:20.738Z,gw-3MVDXHQ-TXN-3MVDXHQ-000807
TXN-3MVDXHQ-000808,36189.35,INR,2026-08-19T17:44:20.896Z,gw-3MVDXHQ-TXN-3MVDXHQ-000808
TXN-3MVDXHQ-000809,35357.37,INR,2026-08-19T17:44:20.951Z,gw-3MVDXHQ-TXN-3MVDXHQ-000809
TXN-3MVDXHQ-000810,11713.50,INR,2026-08-19T17:44:21.002Z,gw-3MVDXHQ-TXN-3MVDXHQ-000810
TXN-3MVDXHQ-000811,23365.35,INR,2026-08-19T17:44:21.148Z,gw-3MVDXHQ-TXN-3MVDXHQ-000811
TXN-3MVDXHQ-000812,17608.03,INR,2026-08-19T17:44:21.300Z,gw-3MVDXHQ-TXN-3MVDXHQ-000812
TXN-3MVDXHQ-000813,6413.20,INR,2026-08-19T17:44:21.370Z,gw-3MVDXHQ-TXN-3MVDXHQ-000813
TXN-3MVDXHQ-000814,27465.76,INR,2026-08-19T17:44:21.408Z,gw-3MVDXHQ-TXN-3MVDXHQ-000814
TXN-3MVDXHQ-000815,43126.30,INR,2026-08-19T17:44:21.506Z,gw-3MVDXHQ-TXN-3MVDXHQ-000815
TXN-3MVDXHQ-000816,977.09,INR,2026-08-19T17:44:21.675Z,gw-3MVDXHQ-TXN-3MVDXHQ-000816
TXN-3MVDXHQ-000817,30813.60,INR,2026-08-19T17:44:21.747Z,gw-3MVDXHQ-TXN-3MVDXHQ-000817
TXN-3MVDXHQ-000818,17461.00,INR,2026-08-19T17:44:21.806Z,gw-3MVDXHQ-TXN-3MVDXHQ-000818
TXN-3MVDXHQ-000819,11315.75,INR,2026-08-19T17:44:21.902Z,gw-3MVDXHQ-TXN-3MVDXHQ-000819
TXN-3MVDXHQ-000820,9560.12,INR,2026-08-19T17:44:22.037Z,gw-3MVDXHQ-TXN-3MVDXHQ-000820
TXN-3MVDXHQ-000821,26021.52,INR,2026-08-19T17:44:22.127Z,gw-3MVDXHQ-TXN-3MVDXHQ-000821
TXN-3MVDXHQ-000822,315.82,INR,2026-08-19T17:44:22.273Z,gw-3MVDXHQ-TXN-3MVDXHQ-000822
TXN-3MVDXHQ-000823,21290.11,INR,2026-08-19T17:44:22.396Z,gw-3MVDXHQ-TXN-3MVDXHQ-000823
TXN-3MVDXHQ-000824,21715.00,INR,2026-08-19T17:44:22.479Z,gw-3MVDXHQ-TXN-3MVDXHQ-000824
TXN-3MVDXHQ-000825,47927.23,INR,2026-08-19T17:44:22.581Z,gw-3MVDXHQ-TXN-3MVDXHQ-000825
TXN-3MVDXHQ-000826,8618.42,INR,2026-08-19T17:44:22.646Z,gw-3MVDXHQ-TXN-3MVDXHQ-000826
TXN-3MVDXHQ-000827,9292.46,INR,2026-08-19T17:44:22.763Z,gw-3MVDXHQ-TXN-3MVDXHQ-000827
TXN-3MVDXHQ-000828,14605.06,INR,2026-08-19T17:44:22.864Z,gw-3MVDXHQ-TXN-3MVDXHQ-000828
TXN-3MVDXHQ-000829,726.28,INR,2026-08-19T17:44:22.946Z,gw-3MVDXHQ-TXN-3MVDXHQ-000829
TXN-3MVDXHQ-000830,29201.82,INR,2026-08-19T17:44:23.045Z,gw-3MVDXHQ-TXN-3MVDXHQ-000830
TXN-3MVDXHQ-000831,1936.28,INR,2026-08-19T17:44:23.152Z,gw-3MVDXHQ-TXN-3MVDXHQ-000831
TXN-3MVDXHQ-000832,47614.00,INR,2026-08-19T17:44:23.245Z,gw-3MVDXHQ-TXN-3MVDXHQ-000832
TXN-3MVDXHQ-000833,38084.32,INR,2026-08-19T17:44:23.338Z,gw-3MVDXHQ-TXN-3MVDXHQ-000833
TXN-3MVDXHQ-000834,25031.71,INR,2026-08-19T17:44:23.471Z,gw-3MVDXHQ-TXN-3MVDXHQ-000834
TXN-3MVDXHQ-000835,47731.14,INR,2026-08-19T17:44:23.542Z,gw-3MVDXHQ-TXN-3MVDXHQ-000835
TXN-3MVDXHQ-000836,46240.89,INR,2026-08-19T17:44:23.687Z,gw-3MVDXHQ-TXN-3MVDXHQ-000836
TXN-3MVDXHQ-000837,7758.29,INR,2026-08-19T17:44:23.768Z,gw-3MVDXHQ-TXN-3MVDXHQ-000837
TXN-3MVDXHQ-000838,12967.36,INR,2026-08-19T17:44:23.843Z,gw-3MVDXHQ-TXN-3MVDXHQ-000838
TXN-3MVDXHQ-000839,45645.54,INR,2026-08-19T17:44:23.961Z,gw-3MVDXHQ-TXN-3MVDXHQ-000839
TXN-3MVDXHQ-000840,2533.96,INR,2026-08-19T17:44:24.068Z,gw-3MVDXHQ-TXN-3MVDXHQ-000840
TXN-3MVDXHQ-000841,38202.98,INR,2026-08-19T17:44:24.115Z,gw-3MVDXHQ-TXN-3MVDXHQ-000841
TXN-3MVDXHQ-000842,23449.68,INR,2026-08-19T17:44:24.274Z,gw-3MVDXHQ-TXN-3MVDXHQ-000842
TXN-3MVDXHQ-000843,7569.44,INR,2026-08-19T17:44:24.300Z,gw-3MVDXHQ-TXN-3MVDXHQ-000843
TXN-3MVDXHQ-000843,7569.44,INR,2026-08-19T17:44:24.300Z,gw-3MVDXHQ-TXN-3MVDXHQ-000843
TXN-3MVDXHQ-000844,25049.29,INR,2026-08-19T17:44:24.466Z,gw-3MVDXHQ-TXN-3MVDXHQ-000844
TXN-3MVDXHQ-000845,30628.77,INR,2026-08-19T17:44:24.590Z,gw-3MVDXHQ-TXN-3MVDXHQ-000845
TXN-3MVDXHQ-000846,29152.26,INR,2026-08-19T17:44:24.669Z,gw-3MVDXHQ-TXN-3MVDXHQ-000846
TXN-3MVDXHQ-000847,27433.54,INR,2026-08-19T17:44:24.743Z,gw-3MVDXHQ-TXN-3MVDXHQ-000847
TXN-3MVDXHQ-000848,48097.08,INR,2026-08-19T17:44:24.824Z,gw-3MVDXHQ-TXN-3MVDXHQ-000848
TXN-3MVDXHQ-000849,28558.28,INR,2026-08-19T17:44:24.950Z,gw-3MVDXHQ-TXN-3MVDXHQ-000849
TXN-3MVDXHQ-000850,44114.27,INR,2026-08-19T17:44:25.030Z,gw-3MVDXHQ-TXN-3MVDXHQ-000850
TXN-3MVDXHQ-000851,5114.61,INR,2026-08-19T17:44:25.134Z,gw-3MVDXHQ-TXN-3MVDXHQ-000851
TXN-3MVDXHQ-000852,42662.42,INR,2026-08-19T17:44:25.290Z,gw-3MVDXHQ-TXN-3MVDXHQ-000852
TXN-3MVDXHQ-000853,38935.28,INR,2026-08-19T17:44:25.384Z,gw-3MVDXHQ-TXN-3MVDXHQ-000853
TXN-3MVDXHQ-000854,32977.86,INR,2026-08-19T17:44:25.468Z,gw-3MVDXHQ-TXN-3MVDXHQ-000854
TXN-3MVDXHQ-000855,45325.21,INR,2026-08-19T17:44:25.592Z,gw-3MVDXHQ-TXN-3MVDXHQ-000855
TXN-3MVDXHQ-000856,45171.43,INR,2026-08-19T17:44:25.680Z,gw-3MVDXHQ-TXN-3MVDXHQ-000856
TXN-3MVDXHQ-000857,30490.33,INR,2026-08-19T17:44:25.800Z,gw-3MVDXHQ-TXN-3MVDXHQ-000857
TXN-3MVDXHQ-000858,30277.70,INR,2026-08-19T17:44:25.866Z,gw-3MVDXHQ-TXN-3MVDXHQ-000858
TXN-3MVDXHQ-000859,45736.80,INR,2026-08-19T17:44:25.941Z,gw-3MVDXHQ-TXN-3MVDXHQ-000859
TXN-3MVDXHQ-000860,48848.16,INR,2026-08-19T17:44:26.015Z,gw-3MVDXHQ-TXN-3MVDXHQ-000860
TXN-3MVDXHQ-000861,41833.68,INR,2026-08-19T17:44:26.165Z,gw-3MVDXHQ-TXN-3MVDXHQ-000861
TXN-3MVDXHQ-000862,24440.50,INR,2026-08-19T17:44:26.300Z,gw-3MVDXHQ-TXN-3MVDXHQ-000862
TXN-3MVDXHQ-000863,24210.08,INR,2026-08-19T17:44:26.335Z,gw-3MVDXHQ-TXN-3MVDXHQ-000863
TXN-3MVDXHQ-000864,29363.50,INR,2026-08-19T17:44:26.450Z,gw-3MVDXHQ-TXN-3MVDXHQ-000864
TXN-3MVDXHQ-000864,29363.50,INR,2026-08-19T17:44:26.450Z,gw-3MVDXHQ-TXN-3MVDXHQ-000864
TXN-3MVDXHQ-000865,20205.12,INR,2026-08-19T17:44:26.523Z,gw-3MVDXHQ-TXN-3MVDXHQ-000865
TXN-3MVDXHQ-000866,8013.93,INR,2026-08-19T17:44:26.641Z,gw-3MVDXHQ-TXN-3MVDXHQ-000866
TXN-3MVDXHQ-000867,3753.89,INR,2026-08-19T17:44:26.739Z,gw-3MVDXHQ-TXN-3MVDXHQ-000867
TXN-3MVDXHQ-000868,11713.81,INR,2026-08-19T17:44:26.837Z,gw-3MVDXHQ-TXN-3MVDXHQ-000868
TXN-3MVDXHQ-000869,19429.86,INR,2026-08-19T17:44:26.912Z,gw-3MVDXHQ-TXN-3MVDXHQ-000869
TXN-3MVDXHQ-000870,20543.01,INR,2026-08-19T17:44:27.049Z,gw-3MVDXHQ-TXN-3MVDXHQ-000870
TXN-3MVDXHQ-000871,13311.08,INR,2026-08-19T17:44:27.179Z,gw-3MVDXHQ-TXN-3MVDXHQ-000871
TXN-3MVDXHQ-000872,21812.46,INR,2026-08-19T17:44:27.281Z,gw-3MVDXHQ-TXN-3MVDXHQ-000872
TXN-3MVDXHQ-000873,25233.55,INR,2026-08-19T17:44:27.337Z,gw-3MVDXHQ-TXN-3MVDXHQ-000873
TXN-3MVDXHQ-000874,22127.85,INR,2026-08-19T17:44:27.403Z,gw-3MVDXHQ-TXN-3MVDXHQ-000874
TXN-3MVDXHQ-000875,14110.14,INR,2026-08-19T17:44:27.506Z,gw-3MVDXHQ-TXN-3MVDXHQ-000875
TXN-3MVDXHQ-000876,1291.01,INR,2026-08-19T17:44:27.687Z,gw-3MVDXHQ-TXN-3MVDXHQ-000876
TXN-3MVDXHQ-000877,41062.52,INR,2026-08-19T17:44:27.720Z,gw-3MVDXHQ-TXN-3MVDXHQ-000877
TXN-3MVDXHQ-000878,10852.05,INR,2026-08-19T17:44:27.829Z,gw-3MVDXHQ-TXN-3MVDXHQ-000878
TXN-3MVDXHQ-000879,40884.09,INR,2026-08-19T17:44:27.969Z,gw-3MVDXHQ-TXN-3MVDXHQ-000879
TXN-3MVDXHQ-000880,22252.21,INR,2026-08-19T17:44:28.024Z,gw-3MVDXHQ-TXN-3MVDXHQ-000880
TXN-3MVDXHQ-000881,2850.46,INR,2026-08-19T17:44:28.118Z,gw-3MVDXHQ-TXN-3MVDXHQ-000881
TXN-3MVDXHQ-000882,15484.12,INR,2026-08-19T17:44:28.244Z,gw-3MVDXHQ-TXN-3MVDXHQ-000882
TXN-3MVDXHQ-000883,24376.31,INR,2026-08-19T17:44:28.357Z,gw-3MVDXHQ-TXN-3MVDXHQ-000883
TXN-3MVDXHQ-000884,10484.39,INR,2026-08-19T17:44:28.407Z,gw-3MVDXHQ-TXN-3MVDXHQ-000884
TXN-3MVDXHQ-000885,47090.62,INR,2026-08-19T17:44:28.564Z,gw-3MVDXHQ-TXN-3MVDXHQ-000885
TXN-3MVDXHQ-000886,42407.55,INR,2026-08-19T17:44:28.660Z,gw-3MVDXHQ-TXN-3MVDXHQ-000886
TXN-3MVDXHQ-000887,24287.51,INR,2026-08-19T17:44:28.766Z,gw-3MVDXHQ-TXN-3MVDXHQ-000887
TXN-3MVDXHQ-000888,44109.12,INR,2026-08-19T17:44:28.861Z,gw-3MVDXHQ-TXN-3MVDXHQ-000888
TXN-3MVDXHQ-000889,21739.22,INR,2026-08-19T17:44:28.966Z,gw-3MVDXHQ-TXN-3MVDXHQ-000889
TXN-3MVDXHQ-000890,14434.12,INR,2026-08-19T17:44:29.068Z,gw-3MVDXHQ-TXN-3MVDXHQ-000890
TXN-3MVDXHQ-000891,48533.78,INR,2026-08-19T17:44:29.163Z,gw-3MVDXHQ-TXN-3MVDXHQ-000891
TXN-3MVDXHQ-000892,14421.94,INR,2026-08-19T17:44:29.274Z,gw-3MVDXHQ-TXN-3MVDXHQ-000892
TXN-3MVDXHQ-000893,31953.67,INR,2026-08-19T17:44:29.321Z,gw-3MVDXHQ-TXN-3MVDXHQ-000893
TXN-3MVDXHQ-000894,4671.36,INR,2026-08-19T17:44:29.443Z,gw-3MVDXHQ-TXN-3MVDXHQ-000894
TXN-3MVDXHQ-000895,18468.25,INR,2026-08-19T17:44:29.593Z,gw-3MVDXHQ-TXN-3MVDXHQ-000895
TXN-3MVDXHQ-000896,27232.78,INR,2026-08-19T17:44:29.631Z,gw-3MVDXHQ-TXN-3MVDXHQ-000896
TXN-3MVDXHQ-000897,1998.08,INR,2026-08-19T17:44:29.722Z,gw-3MVDXHQ-TXN-3MVDXHQ-000897
TXN-3MVDXHQ-000898,35035.46,INR,2026-08-19T17:44:29.818Z,gw-3MVDXHQ-TXN-3MVDXHQ-000898
TXN-3MVDXHQ-000899,39192.64,INR,2026-08-19T17:44:29.965Z,gw-3MVDXHQ-TXN-3MVDXHQ-000899
TXN-3MVDXHQ-000900,45265.22,INR,2026-08-19T17:44:30.002Z,gw-3MVDXHQ-TXN-3MVDXHQ-000900
TXN-3MVDXHQ-000901,18207.69,INR,2026-08-19T17:44:30.114Z,gw-3MVDXHQ-TXN-3MVDXHQ-000901
TXN-3MVDXHQ-000902,23107.53,INR,2026-08-19T17:44:30.299Z,gw-3MVDXHQ-TXN-3MVDXHQ-000902
TXN-3MVDXHQ-000903,13362.60,INR,2026-08-19T17:44:30.399Z,gw-3MVDXHQ-TXN-3MVDXHQ-000903
TXN-3MVDXHQ-000904,9944.00,INR,2026-08-19T17:44:30.483Z,gw-3MVDXHQ-TXN-3MVDXHQ-000904
TXN-3MVDXHQ-000905,8688.88,INR,2026-08-19T17:44:30.536Z,gw-3MVDXHQ-TXN-3MVDXHQ-000905
TXN-3MVDXHQ-000906,30921.48,INR,2026-08-19T17:44:30.682Z,gw-3MVDXHQ-TXN-3MVDXHQ-000906
TXN-3MVDXHQ-000907,16150.10,INR,2026-08-19T17:44:30.701Z,gw-3MVDXHQ-TXN-3MVDXHQ-000907
TXN-3MVDXHQ-000908,45885.18,INR,2026-08-19T17:44:30.860Z,gw-3MVDXHQ-TXN-3MVDXHQ-000908
TXN-3MVDXHQ-000909,30966.41,INR,2026-08-19T17:44:30.972Z,gw-3MVDXHQ-TXN-3MVDXHQ-000909
TXN-3MVDXHQ-000910,31997.41,INR,2026-08-19T17:44:31.070Z,gw-3MVDXHQ-TXN-3MVDXHQ-000910
TXN-3MVDXHQ-000911,47615.06,INR,2026-08-19T17:44:31.123Z,gw-3MVDXHQ-TXN-3MVDXHQ-000911
TXN-3MVDXHQ-000912,862.62,INR,2026-08-19T17:44:31.221Z,gw-3MVDXHQ-TXN-3MVDXHQ-000912
TXN-3MVDXHQ-000913,4538.60,INR,2026-08-19T17:44:31.364Z,gw-3MVDXHQ-TXN-3MVDXHQ-000913
TXN-3MVDXHQ-000914,37524.20,INR,2026-08-19T17:44:31.425Z,gw-3MVDXHQ-TXN-3MVDXHQ-000914
TXN-3MVDXHQ-000915,9643.81,INR,2026-08-19T17:44:31.510Z,gw-3MVDXHQ-TXN-3MVDXHQ-000915
TXN-3MVDXHQ-000916,47923.63,INR,2026-08-19T17:44:31.635Z,gw-3MVDXHQ-TXN-3MVDXHQ-000916
TXN-3MVDXHQ-000917,23566.31,INR,2026-08-19T17:44:31.717Z,gw-3MVDXHQ-TXN-3MVDXHQ-000917
TXN-3MVDXHQ-000918,23333.82,INR,2026-08-19T17:44:31.879Z,gw-3MVDXHQ-TXN-3MVDXHQ-000918
TXN-3MVDXHQ-000919,5918.27,INR,2026-08-19T17:44:31.986Z,gw-3MVDXHQ-TXN-3MVDXHQ-000919
TXN-3MVDXHQ-000920,48956.12,INR,2026-08-19T17:44:32.094Z,gw-3MVDXHQ-TXN-3MVDXHQ-000920
TXN-3MVDXHQ-000921,21398.41,INR,2026-08-19T17:44:32.166Z,gw-3MVDXHQ-TXN-3MVDXHQ-000921
TXN-3MVDXHQ-000922,8998.57,INR,2026-08-19T17:44:32.235Z,gw-3MVDXHQ-TXN-3MVDXHQ-000922
TXN-3MVDXHQ-000923,34308.09,INR,2026-08-19T17:44:32.336Z,gw-3MVDXHQ-TXN-3MVDXHQ-000923
TXN-3MVDXHQ-000924,37470.04,INR,2026-08-19T17:44:32.469Z,gw-3MVDXHQ-TXN-3MVDXHQ-000924
TXN-3MVDXHQ-000925,4815.75,INR,2026-08-19T17:44:32.579Z,gw-3MVDXHQ-TXN-3MVDXHQ-000925
TXN-3MVDXHQ-000926,33682.34,INR,2026-08-19T17:44:32.644Z,gw-3MVDXHQ-TXN-3MVDXHQ-000926
TXN-3MVDXHQ-000927,11125.30,INR,2026-08-19T17:44:32.720Z,gw-3MVDXHQ-TXN-3MVDXHQ-000927
TXN-3MVDXHQ-000928,8778.42,INR,2026-08-19T17:44:32.858Z,gw-3MVDXHQ-TXN-3MVDXHQ-000928
TXN-3MVDXHQ-000929,26002.78,INR,2026-08-19T17:44:32.940Z,gw-3MVDXHQ-TXN-3MVDXHQ-000929
TXN-3MVDXHQ-000930,34946.77,INR,2026-08-19T17:44:33.071Z,gw-3MVDXHQ-TXN-3MVDXHQ-000930
TXN-3MVDXHQ-000931,33104.61,INR,2026-08-19T17:44:33.161Z,gw-3MVDXHQ-TXN-3MVDXHQ-000931
TXN-3MVDXHQ-000932,16682.51,INR,2026-08-19T17:44:33.214Z,gw-3MVDXHQ-TXN-3MVDXHQ-000932
TXN-3MVDXHQ-000933,35140.17,INR,2026-08-19T17:44:33.341Z,gw-3MVDXHQ-TXN-3MVDXHQ-000933
TXN-3MVDXHQ-000934,19733.01,INR,2026-08-19T17:44:33.415Z,gw-3MVDXHQ-TXN-3MVDXHQ-000934
TXN-3MVDXHQ-000935,38465.29,INR,2026-08-19T17:44:33.544Z,gw-3MVDXHQ-TXN-3MVDXHQ-000935
TXN-3MVDXHQ-000936,25938.14,INR,2026-08-19T17:44:33.602Z,gw-3MVDXHQ-TXN-3MVDXHQ-000936
TXN-3MVDXHQ-000937,42708.72,INR,2026-08-19T17:44:33.798Z,gw-3MVDXHQ-TXN-3MVDXHQ-000937
TXN-3MVDXHQ-000938,13092.25,INR,2026-08-19T17:44:33.882Z,gw-3MVDXHQ-TXN-3MVDXHQ-000938
TXN-3MVDXHQ-000939,42961.39,INR,2026-08-19T17:44:33.969Z,gw-3MVDXHQ-TXN-3MVDXHQ-000939
TXN-3MVDXHQ-000940,20713.69,INR,2026-08-19T17:44:34.061Z,gw-3MVDXHQ-TXN-3MVDXHQ-000940
TXN-3MVDXHQ-000941,10901.89,INR,2026-08-19T17:44:34.161Z,gw-3MVDXHQ-TXN-3MVDXHQ-000941
TXN-3MVDXHQ-000942,17285.60,INR,2026-08-19T17:44:34.258Z,gw-3MVDXHQ-TXN-3MVDXHQ-000942
TXN-3MVDXHQ-000943,31732.94,INR,2026-08-19T17:44:34.380Z,gw-3MVDXHQ-TXN-3MVDXHQ-000943
TXN-3MVDXHQ-000944,17476.85,INR,2026-08-19T17:44:34.452Z,gw-3MVDXHQ-TXN-3MVDXHQ-000944
TXN-3MVDXHQ-000945,37476.38,INR,2026-08-19T17:44:34.577Z,gw-3MVDXHQ-TXN-3MVDXHQ-000945
TXN-3MVDXHQ-000946,19722.15,INR,2026-08-19T17:44:34.678Z,gw-3MVDXHQ-TXN-3MVDXHQ-000946
TXN-3MVDXHQ-000947,20924.79,INR,2026-08-19T17:44:34.721Z,gw-3MVDXHQ-TXN-3MVDXHQ-000947
TXN-3MVDXHQ-000948,22068.17,INR,2026-08-19T17:44:34.853Z,gw-3MVDXHQ-TXN-3MVDXHQ-000948
TXN-3MVDXHQ-000949,17361.44,INR,2026-08-19T17:44:34.929Z,gw-3MVDXHQ-TXN-3MVDXHQ-000949
TXN-3MVDXHQ-000950,30447.38,INR,2026-08-19T17:44:35.028Z,gw-3MVDXHQ-TXN-3MVDXHQ-000950
TXN-3MVDXHQ-000951,2911.15,INR,2026-08-19T17:44:35.163Z,gw-3MVDXHQ-TXN-3MVDXHQ-000951
TXN-3MVDXHQ-000952,39727.53,INR,2026-08-19T17:44:35.221Z,gw-3MVDXHQ-TXN-3MVDXHQ-000952
TXN-3MVDXHQ-000953,18512.07,INR,2026-08-19T17:44:35.317Z,gw-3MVDXHQ-TXN-3MVDXHQ-000953
TXN-3MVDXHQ-000954,47630.07,INR,2026-08-19T17:44:35.432Z,gw-3MVDXHQ-TXN-3MVDXHQ-000954
TXN-3MVDXHQ-000955,39752.49,INR,2026-08-19T17:44:35.509Z,gw-3MVDXHQ-TXN-3MVDXHQ-000955
TXN-3MVDXHQ-000955,39752.49,INR,2026-08-19T17:44:35.509Z,gw-3MVDXHQ-TXN-3MVDXHQ-000955
TXN-3MVDXHQ-000956,19025.53,INR,2026-08-19T17:44:35.611Z,gw-3MVDXHQ-TXN-3MVDXHQ-000956
TXN-3MVDXHQ-000957,48116.13,INR,2026-08-19T17:44:35.760Z,gw-3MVDXHQ-TXN-3MVDXHQ-000957
TXN-3MVDXHQ-000958,15289.64,INR,2026-08-19T17:44:35.848Z,gw-3MVDXHQ-TXN-3MVDXHQ-000958
TXN-3MVDXHQ-000959,9486.00,INR,2026-08-19T17:44:35.910Z,gw-3MVDXHQ-TXN-3MVDXHQ-000959
TXN-3MVDXHQ-000960,40319.03,INR,2026-08-19T17:44:36.023Z,gw-3MVDXHQ-TXN-3MVDXHQ-000960
TXN-3MVDXHQ-000961,18833.11,INR,2026-08-19T17:44:36.156Z,gw-3MVDXHQ-TXN-3MVDXHQ-000961
TXN-3MVDXHQ-000962,20327.80,INR,2026-08-19T17:44:36.221Z,gw-3MVDXHQ-TXN-3MVDXHQ-000962
TXN-3MVDXHQ-000963,37169.30,INR,2026-08-19T17:44:36.397Z,gw-3MVDXHQ-TXN-3MVDXHQ-000963
TXN-3MVDXHQ-000964,19359.90,INR,2026-08-19T17:44:36.488Z,gw-3MVDXHQ-TXN-3MVDXHQ-000964
TXN-3MVDXHQ-000965,25595.69,INR,2026-08-19T17:44:36.587Z,gw-3MVDXHQ-TXN-3MVDXHQ-000965
TXN-3MVDXHQ-000966,12899.03,INR,2026-08-19T17:44:36.689Z,gw-3MVDXHQ-TXN-3MVDXHQ-000966
TXN-3MVDXHQ-000967,4121.04,INR,2026-08-19T17:44:36.705Z,gw-3MVDXHQ-TXN-3MVDXHQ-000967
TXN-3MVDXHQ-000968,30988.27,INR,2026-08-19T17:44:36.813Z,gw-3MVDXHQ-TXN-3MVDXHQ-000968
TXN-3MVDXHQ-000969,24510.67,INR,2026-08-19T17:44:36.989Z,gw-3MVDXHQ-TXN-3MVDXHQ-000969
TXN-3MVDXHQ-000970,35861.26,INR,2026-08-19T17:44:37.059Z,gw-3MVDXHQ-TXN-3MVDXHQ-000970
TXN-3MVDXHQ-000971,21279.70,INR,2026-08-19T17:44:37.178Z,gw-3MVDXHQ-TXN-3MVDXHQ-000971
TXN-3MVDXHQ-000972,28587.10,INR,2026-08-19T17:44:37.237Z,gw-3MVDXHQ-TXN-3MVDXHQ-000972
TXN-3MVDXHQ-000973,41670.58,INR,2026-08-19T17:44:37.351Z,gw-3MVDXHQ-TXN-3MVDXHQ-000973
TXN-3MVDXHQ-000974,16062.79,INR,2026-08-19T17:44:37.455Z,gw-3MVDXHQ-TXN-3MVDXHQ-000974
TXN-3MVDXHQ-000975,8652.13,INR,2026-08-19T17:44:37.575Z,gw-3MVDXHQ-TXN-3MVDXHQ-000975
TXN-3MVDXHQ-000976,25606.08,INR,2026-08-19T17:44:37.688Z,gw-3MVDXHQ-TXN-3MVDXHQ-000976
TXN-3MVDXHQ-000977,44973.37,INR,2026-08-19T17:44:37.752Z,gw-3MVDXHQ-TXN-3MVDXHQ-000977
TXN-3MVDXHQ-000978,5578.86,INR,2026-08-19T17:44:37.882Z,gw-3MVDXHQ-TXN-3MVDXHQ-000978
TXN-3MVDXHQ-000979,37101.10,INR,2026-08-19T17:44:37.948Z,gw-3MVDXHQ-TXN-3MVDXHQ-000979
TXN-3MVDXHQ-000980,12200.74,INR,2026-08-19T17:44:38.055Z,gw-3MVDXHQ-TXN-3MVDXHQ-000980
TXN-3MVDXHQ-000981,27780.56,INR,2026-08-19T17:44:38.184Z,gw-3MVDXHQ-TXN-3MVDXHQ-000981
TXN-3MVDXHQ-000982,22025.28,INR,2026-08-19T17:44:38.248Z,gw-3MVDXHQ-TXN-3MVDXHQ-000982
TXN-3MVDXHQ-000983,28124.97,INR,2026-08-19T17:44:38.361Z,gw-3MVDXHQ-TXN-3MVDXHQ-000983
TXN-3MVDXHQ-000984,2569.13,INR,2026-08-19T17:44:38.409Z,gw-3MVDXHQ-TXN-3MVDXHQ-000984
TXN-3MVDXHQ-000985,40732.96,INR,2026-08-19T17:44:38.540Z,gw-3MVDXHQ-TXN-3MVDXHQ-000985
TXN-3MVDXHQ-000986,24705.36,INR,2026-08-19T17:44:38.643Z,gw-3MVDXHQ-TXN-3MVDXHQ-000986
TXN-3MVDXHQ-000987,35904.15,INR,2026-08-19T17:44:38.722Z,gw-3MVDXHQ-TXN-3MVDXHQ-000987
TXN-3MVDXHQ-000988,23078.42,INR,2026-08-19T17:44:38.822Z,gw-3MVDXHQ-TXN-3MVDXHQ-000988
TXN-3MVDXHQ-000989,28475.43,INR,2026-08-19T17:44:38.994Z,gw-3MVDXHQ-TXN-3MVDXHQ-000989
TXN-3MVDXHQ-000990,228.78,INR,2026-08-19T17:44:39.089Z,gw-3MVDXHQ-TXN-3MVDXHQ-000990
TXN-3MVDXHQ-000991,2549.36,INR,2026-08-19T17:44:39.148Z,gw-3MVDXHQ-TXN-3MVDXHQ-000991
TXN-3MVDXHQ-000992,3211.88,INR,2026-08-19T17:44:39.213Z,gw-3MVDXHQ-TXN-3MVDXHQ-000992
