entry_id,txn_reference,posted_value,ccy,posted_at
ENTRY-TXN-0003MV-00001022,TXN-0003MV-00001022,6620.85,INR,2026-08-19T17:44:43.088Z
ENTRY-TXN-0003MV-00001023,TXN-0003MV-00001023,48680.42,INR,2026-08-19T17:44:42.740Z
ENTRY-TXN-0003MV-00001024,TXN-0003MV-00001024,8777.34,INR,2026-08-19T17:44:43.157Z
ENTRY-TXN-0003MV-00001025,TXN-0003MV-00001025,19710.19,INR,2026-08-19T17:44:43.207Z
ENTRY-TXN-0003MV-00001026,TXN-0003MV-00001026,34839.06,INR,2026-08-19T17:44:43.220Z
ENTRY-TXN-0003MV-00001027,TXN-0003MV-00001027,16725.80,INR,2026-08-19T17:44:43.276Z
ENTRY-TXN-0003MV-00001028,TXN-0003MV-00001028,14511.15,INR,2026-08-19T17:44:43.443Z
ENTRY-TXN-0003MV-00001029,TXN-0003MV-00001029,37765.31,INR,2026-08-19T17:44:43.817Z
ENTRY-TXN-0003MV-00001030,TXN-0003MV-00001030,19270.11,INR,2026-08-19T17:44:43.690Z
ENTRY-TXN-0003MV-00001031,TXN-0003MV-00001031,25424.51,INR,2026-08-19T17:44:43.835Z
ENTRY-TXN-0003MV-00001032,TXN-0003MV-00001032,49549.54,INR,2026-08-19T17:44:43.783Z
ENTRY-TXN-0003MV-00001033,TXN-0003MV-00001033,48714.02,INR,2026-08-19T17:44:43.735Z
ENTRY-TXN-0003MV-00001034,TXN-0003MV-00001034,22443.45,INR,2026-08-19T17:44:43.854Z
ENTRY-TXN-0003MV-00001035,TXN-0003MV-00001035,23590.63,INR,2026-08-19T17:44:44.120Z
ENTRY-TXN-0003MV-00001036,TXN-0003MV-00001036,656.29,INR,2026-08-19T17:44:44.259Z
ENTRY-TXN-0003MV-00001037,TXN-0003MV-00001037,40493.49,INR,2026-08-19T17:44:44.296Z
ENTRY-TXN-0003MV-00001038,TXN-0003MV-00001038,22529.97,INR,2026-08-19T17:44:44.508Z
ENTRY-TXN-0003MV-00001039,TXN-0003MV-00001039,38498.28,INR,2026-08-19T17:44:44.393Z
ENTRY-TXN-0003MV-00001040,TXN-0003MV-00001040,18366.90,INR,2026-08-19T17:44:44.679Z
ENTRY-TXN-0003MV-00001041,TXN-0003MV-00001041,42296.35,INR,2026-08-19T17:44:45.041Z
ENTRY-TXN-0003MV-00001043,TXN-0003MV-00001043,48979.06,INR,2026-08-19T17:44:45.239Z
ENTRY-TXN-0003MV-00001044,TXN-0003MV-00001044,19814.28,INR,2026-08-19T17:44:45.231Z
ENTRY-TXN-0003MV-00001045,TXN-0003MV-00001045,6965.97,INR,2026-08-19T17:44:45.122Z
ENTRY-TXN-0003MV-00001046,TXN-0003MV-00001046,8320.37,INR,2026-08-19T17:44:45.092Z
ENTRY-TXN-0003MV-00001047,TXN-0003MV-00001047,13027.94,INR,2026-08-19T17:44:45.133Z
ENTRY-TXN-0003MV-00001048,TXN-0003MV-00001048,35537.70,INR,2026-08-19T17:44:45.136Z
ENTRY-TXN-0003MV-00001049,TXN-0003MV-00001049,5847.50,INR,2026-08-19T17:44:45.295Z
ENTRY-TXN-0003MV-00001050,TXN-0003MV-00001050,47272.56,INR,2026-08-19T17:44:45.756Z
ENTRY-TXN-0003MV-00001051,TXN-0003MV-00001051,24856.36,INR,2026-08-19T17:44:45.742Z
ENTRY-TXN-0003MV-00001052,TXN-0003MV-00001052,30063.19,INR,2026-08-19T17:44:45.570Z
ENTRY-TXN-0003MV-00001053,TXN-0003MV-00001053,21772.94,INR,2026-08-19T17:44:45.728Z
ENTRY-TXN-0003MV-00001054,TXN-0003MV-00001054,3699.49,INR,2026-08-19T17:44:46.184Z
ENTRY-TXN-0003MV-00001055,TXN-0003MV-00001055,49881.08,INR,2026-08-19T17:44:46.128Z
ENTRY-TXN-0003MV-00001056,TXN-0003MV-00001056,534.01,INR,2026-08-19T17:44:46.013Z
ENTRY-TXN-0003MV-00001057,TXN-0003MV-00001057,18263.29,INR,2026-08-19T17:44:46.214Z
ENTRY-TXN-0003MV-00001058,TXN-0003MV-00001058,4549.91,INR,2026-08-19T17:44:46.569Z
ENTRY-TXN-0003MV-00001059,TXN-0003MV-00001059,24195.95,INR,2026-08-19T17:44:46.437Z
ENTRY-TXN-0003MV-00001060,TXN-0003MV-00001060,15492.56,INR,2026-08-19T17:44:46.739Z
ENTRY-TXN-0003MV-00001061,TXN-0003MV-00001061,23199.88,INR,2026-08-19T17:44:46.377Z
ENTRY-TXN-0003MV-00001063,TXN-0003MV-00001063,12106.59,INR,2026-08-19T17:44:47.156Z
ENTRY-TXN-0003MV-00001064,TXN-0003MV-00001064,29966.94,INR,2026-08-19T17:44:47.089Z
ENTRY-TXN-0003MV-00001065,TXN-0003MV-00001065,45401.23,INR,2026-08-19T17:44:47.295Z
ENTRY-TXN-0003MV-00001066,TXN-0003MV-00001066,39771.83,INR,2026-08-19T17:44:47.321Z
ENTRY-TXN-0003MV-00001067,TXN-0003MV-00001067,22733.46,INR,2026-08-19T17:44:47.217Z
ENTRY-TXN-0003MV-00001068,TXN-0003MV-00001068,45093.72,INR,2026-08-19T17:44:47.644Z
ENTRY-TXN-0003MV-00001069,TXN-0003MV-00001069,6429.07,INR,2026-08-19T17:44:47.439Z
ENTRY-TXN-0003MV-00001070,TXN-0003MV-00001070,39791.30,INR,2026-08-19T17:44:47.530Z
ENTRY-TXN-0003MV-00001071,TXN-0003MV-00001071,21814.34,INR,2026-08-19T17:44:47.787Z
ENTRY-TXN-0003MV-00001072,TXN-0003MV-00001072,7831.46,INR,2026-08-19T17:44:48.076Z
ENTRY-TXN-0003MV-00001073,TXN-0003MV-00001073,5559.62,INR,2026-08-19T17:44:47.903Z
ENTRY-TXN-0003MV-00001074,TXN-0003MV-00001074,44837.23,INR,2026-08-19T17:44:48.209Z
ENTRY-TXN-0003MV-00001076,TXN-0003MV-00001076,29143.08,INR,2026-08-19T17:44:47.926Z
ENTRY-TXN-0003MV-00001077,TXN-0003MV-00001077,34757.22,INR,2026-08-19T17:44:48.186Z
ENTRY-TXN-0003MV-00001078,TXN-0003MV-00001078,19151.50,INR,2026-08-19T17:44:48.421Z
ENTRY-TXN-0003MV-00001079,TXN-0003MV-00001079,9114.12,INR,2026-08-19T17:44:48.632Z
ENTRY-TXN-0003MV-00001081,TXN-0003MV-00001081,43732.81,INR,2026-08-19T17:44:48.772Z
ENTRY-TXN-0003MV-00001083,TXN-0003MV-00001083,39885.16,INR,2026-08-19T17:44:49.004Z
ENTRY-TXN-0003MV-00001084,TXN-0003MV-00001084,23726.20,INR,2026-08-19T17:44:48.748Z
ENTRY-TXN-0003MV-00001085,TXN-0003MV-00001085,2031.88,INR,2026-08-19T17:44:49.104Z
ENTRY-TXN-0003MV-00001086,TXN-0003MV-00001086,12763.61,INR,2026-08-19T17:44:49.139Z
ENTRY-TXN-0003MV-00001087,TXN-0003MV-00001087,38178.44,INR,2026-08-19T17:44:49.313Z
ENTRY-TXN-0003MV-00001088,TXN-0003MV-00001088,7196.91,INR,2026-08-19T17:44:49.332Z
ENTRY-TXN-0003MV-00001089,TXN-0003MV-00001089,26673.19,INR,2026-08-19T17:44:49.841Z
ENTRY-TXN-0003MV-00001090,TXN-0003MV-00001090,39867.14,INR,2026-08-19T17:44:49.869Z
ENTRY-TXN-0003MV-00001091,TXN-0003MV-00001091,21588.80,INR,2026-08-19T17:44:49.330Z
ENTRY-TXN-0003MV-00001092,TXN-0003MV-00001092,38384.18,INR,2026-08-19T17:44:49.691Z
ENTRY-TXN-0003MV-00001093,TXN-0003MV-00001093,25338.24,INR,2026-08-19T17:44:49.776Z
ENTRY-TXN-0003MV-00001094,TXN-0003MV-00001094,45799.93,INR,2026-08-19T17:44:50.338Z
ENTRY-TXN-0003MV-00001095,TXN-0003MV-00001095,47496.22,INR,2026-08-19T17:44:50.063Z
ENTRY-TXN-0003MV-00001096,TXN-0003MV-00001096,6347.02,INR,2026-08-19T17:44:50.152Z
ENTRY-TXN-0003MV-00001097,TXN-0003MV-00001097,19110.28,INR,2026-08-19T17:44:50.423Z
ENTRY-TXN-0003MV-00001098,TXN-0003MV-00001098,33386.67,INR,2026-08-19T17:44:50.192Z
ENTRY-TXN-0003MV-00001099,TXN-0003MV-00001099,14191.58,INR,2026-08-19T17:44:50.308Z
ENTRY-TXN-0003MV-00001100,TXN-0003MV-00001100,14360.58,INR,2026-08-19T17:44:50.499Z
ENTRY-TXN-0003MV-00001102,TXN-0003MV-00001102,13771.83,INR,2026-08-19T17:44:50.770Z
ENTRY-TXN-0003MV-00001103,TXN-0003MV-00001103,14371.18,INR,2026-08-19T17:44:51.282Z
ENTRY-TXN-0003MV-00001104,TXN-0003MV-00001104,23961.26,INR,2026-08-19T17:44:50.981Z
ENTRY-TXN-0003MV-00001105,TXN-0003MV-00001105,25462.04,INR,2026-08-19T17:44:51.056Z
ENTRY-TXN-0003MV-00001106,TXN-0003MV-00001106,7566.66,INR,2026-08-19T17:44:51.099Z
ENTRY-TXN-0003MV-00001107,TXN-0003MV-00001107,9220.70,INR,2026-08-19T17:44:51.390Z
ENTRY-TXN-0003MV-00001108,TXN-0003MV-00001108,5178.72,INR,2026-08-19T17:44:51.622Z
ENTRY-TXN-0003MV-00001109,TXN-0003MV-00001109,11314.82,INR,2026-08-19T17:44:51.597Z
ENTRY-TXN-0003MV-00001110,TXN-0003MV-00001110,2925.14,INR,2026-08-19T17:44:51.554Z
ENTRY-TXN-0003MV-00001111,TXN-0003MV-00001111,38628.71,INR,2026-08-19T17:44:51.772Z
ENTRY-TXN-0003MV-00001112,TXN-0003MV-00001112,928.30,INR,2026-08-19T17:44:52.092Z
ENTRY-TXN-0003MV-00001113,TXN-0003MV-00001113,4584.06,INR,2026-08-19T17:44:51.593Z
ENTRY-TXN-0003MV-00001114,TXN-0003MV-00001114,32882.26,INR,2026-08-19T17:44:52.131Z
ENTRY-TXN-0003MV-00001115,TXN-0003MV-00001115,38702.76,INR,2026-08-19T17:44:52.399Z
ENTRY-TXN-0003MV-00001116,TXN-0003MV-00001116,47923.24,INR,2026-08-19T17:44:52.515Z
ENTRY-TXN-0003MV-00001117,TXN-0003MV-00001117,31715.22,INR,2026-08-19T17:44:52.897Z
ENTRY-TXN-0003MV-00001118,TXN-0003MV-00001118,23844.97,INR,2026-08-19T17:44:52.259Z
ENTRY-TXN-0003MV-00001120,TXN-0003MV-00001120,39477.80,INR,2026-08-19T17:44:52.641Z
ENTRY-TXN-0003MV-00001121,TXN-0003MV-00001121,31798.37,INR,2026-08-19T17:44:52.781Z
ENTRY-TXN-0003MV-00001122,TXN-0003MV-00001122,42115.19,INR,2026-08-19T17:44:52.856Z
ENTRY-TXN-0003MV-00001123,TXN-0003MV-00001123,12808.04,INR,2026-08-19T17:44:52.887Z
ENTRY-TXN-0003MV-00001124,TXN-0003MV-00001124,25061.41,INR,2026-08-19T17:44:52.993Z
ENTRY-TXN-0003MV-00001125,TXN-0003MV-00001125,27630.82,INR,2026-08-19T17:44:52.930Z
ENTRY-TXN-0003MV-00001126,TXN-0003MV-00001126,46893.59,INR,2026-08-19T17:44:53.009Z
ENTRY-TXN-0003MV-00001127,TXN-0003MV-00001127,1519.51,INR,2026-08-19T17:44:53.104Z
ENTRY-TXN-0003MV-00001128,TXN-0003MV-00001128,12483.49,INR,2026-08-19T17:44:53.117Z
ENTRY-TXN-0003MV-00001129,TXN-0003MV-00001129,2435.57,INR,2026-08-19T17:44:53.436Z
ENTRY-TXN-0003MV-00001130,TXN-0003MV-00001130,26664.73,INR,2026-08-19T17:44:53.769Z
ENTRY-TXN-0003MV-00001131,TXN-0003MV-00001131,8262.35,INR,2026-08-19T17:44:53.973Z
ENTRY-TXN-0003MV-00001133,TXN-0003MV-00001133,13226.86,INR,2026-08-19T17:44:53.953Z
ENTRY-TXN-0003MV-00001134,TXN-0003MV-00001134,11343.42,INR,2026-08-19T17:44:54.260Z
ENTRY-TXN-0003MV-00001135,TXN-0003MV-00001135,18466.76,INR,2026-08-19T17:44:54.180Z
ENTRY-TXN-0003MV-00001136,TXN-0003MV-00001136,46852.12,INR,2026-08-19T17:44:54.352Z
ENTRY-TXN-0003MV-00001137,TXN-0003MV-00001137,37655.68,INR,2026-08-19T17:44:54.696Z
ENTRY-TXN-0003MV-00001138,TXN-0003MV-00001138,18050.56,INR,2026-08-19T17:44:54.519Z
ENTRY-TXN-0003MV-00001139,TXN-0003MV-00001139,1393.82,INR,2026-08-19T17:44:54.454Z
ENTRY-TXN-0003MV-00001140,TXN-0003MV-00001140,3099.17,INR,2026-08-19T17:44:54.487Z
ENTRY-TXN-0003MV-00001141,TXN-0003MV-00001141,15996.85,INR,2026-08-19T17:44:55.096Z
ENTRY-TXN-0003MV-00001142,TXN-0003MV-00001142,29559.69,INR,2026-08-19T17:44:54.844Z
ENTRY-TXN-0003MV-00001143,TXN-0003MV-00001143,13907.31,INR,2026-08-19T17:44:54.549Z
ENTRY-TXN-0003MV-00001144,TXN-0003MV-00001144,24079.93,INR,2026-08-19T17:44:55.125Z
ENTRY-TXN-0003MV-00001145,TXN-0003MV-00001145,42403.58,INR,2026-08-19T17:44:55.268Z
ENTRY-TXN-0003MV-00001146,TXN-0003MV-00001146,41241.21,INR,2026-08-19T17:44:55.287Z
ENTRY-TXN-0003MV-00001147,TXN-0003MV-00001147,34363.84,INR,2026-08-19T17:44:55.345Z
ENTRY-TXN-0003MV-00001148,TXN-0003MV-00001148,266.88,INR,2026-08-19T17:44:55.601Z
ENTRY-TXN-0003MV-00001149,TXN-0003MV-00001149,8525.98,INR,2026-08-19T17:44:55.602Z
ENTRY-TXN-0003MV-00001150,TXN-0003MV-00001150,32153.79,INR,2026-08-19T17:44:55.763Z
ENTRY-TXN-0003MV-00001151,TXN-0003MV-00001151,32318.12,INR,2026-08-19T17:44:55.613Z
ENTRY-TXN-0003MV-00001152,TXN-0003MV-00001152,22741.49,INR,2026-08-19T17:44:55.369Z
ENTRY-TXN-0003MV-00001153,TXN-0003MV-00001153,4098.36,INR,2026-08-19T17:44:55.664Z
ENTRY-TXN-0003MV-00001154,TXN-0003MV-00001154,21349.07,INR,2026-08-19T17:44:56.338Z
ENTRY-TXN-0003MV-00001155,TXN-0003MV-00001155,38504.27,INR,2026-08-19T17:44:56.391Z
ENTRY-TXN-0003MV-00001156,TXN-0003MV-00001156,11416.31,INR,2026-08-19T17:44:56.072Z
ENTRY-TXN-0003MV-00001157,TXN-0003MV-00001157,8712.72,INR,2026-08-19T17:44:56.287Z
ENTRY-TXN-0003MV-00001158,TXN-0003MV-00001158,8401.90,INR,2026-08-19T17:44:56.330Z
ENTRY-TXN-0003MV-00001159,TXN-0003MV-00001159,7518.10,INR,2026-08-19T17:44:56.245Z
ENTRY-TXN-0003MV-00001160,TXN-0003MV-00001160,13243.78,INR,2026-08-19T17:44:56.362Z
ENTRY-TXN-0003MV-00001161,TXN-0003MV-00001161,24826.85,INR,2026-08-19T17:44:56.841Z
ENTRY-TXN-0003MV-00001162,TXN-0003MV-00001162,4531.51,INR,2026-08-19T17:44:56.988Z
ENTRY-TXN-0003MV-00001163,TXN-0003MV-00001163,21590.00,INR,2026-08-19T17:44:56.931Z
ENTRY-TXN-0003MV-00001164,TXN-0003MV-00001164,18776.17,INR,2026-08-19T17:44:57.158Z
ENTRY-TXN-0003MV-00001166,TXN-0003MV-00001166,32284.76,INR,2026-08-19T17:44:57.083Z
ENTRY-TXN-0003MV-00001167,TXN-0003MV-00001167,35639.52,INR,2026-08-19T17:44:57.303Z
ENTRY-TXN-0003MV-00001168,TXN-0003MV-00001168,13016.45,INR,2026-08-19T17:44:57.584Z
ENTRY-TXN-0003MV-00001169,TXN-0003MV-00001169,21519.08,INR,2026-08-19T17:44:57.643Z
ENTRY-TXN-0003MV-00001170,TXN-0003MV-00001170,8370.49,INR,2026-08-19T17:44:57.693Z
ENTRY-TXN-0003MV-00001171,TXN-0003MV-00001171,45389.87,INR,2026-08-19T17:44:57.544Z
ENTRY-TXN-0003MV-00001172,TXN-0003MV-00001172,33667.42,INR,2026-08-19T17:44:58.004Z
ENTRY-TXN-0003MV-00001173,TXN-0003MV-00001173,34668.54,INR,2026-08-19T17:44:57.895Z
ENTRY-TXN-0003MV-00001174,TXN-0003MV-00001174,46074.33,INR,2026-08-19T17:44:58.057Z
ENTRY-TXN-0003MV-00001175,TXN-0003MV-00001175,49082.42,INR,2026-08-19T17:44:58.325Z
ENTRY-TXN-0003MV-00001176,TXN-0003MV-00001176,41102.65,INR,2026-08-19T17:44:58.502Z
ENTRY-TXN-0003MV-00001178,TXN-0003MV-00001178,27171.63,INR,2026-08-19T17:44:58.574Z
ENTRY-TXN-0003MV-00001179,TXN-0003MV-00001179,44377.78,INR,2026-08-19T17:44:58.301Z
ENTRY-TXN-0003MV-00001180,TXN-0003MV-00001180,8139.88,INR,2026-08-19T17:44:58.917Z
ENTRY-TXN-0003MV-00001181,TXN-0003MV-00001181,6178.55,INR,2026-08-19T17:44:58.817Z
ENTRY-TXN-0003MV-00001182,TXN-0003MV-00001182,38711.84,INR,2026-08-19T17:44:59.010Z
ENTRY-TXN-0003MV-00001183,TXN-0003MV-00001183,28459.09,INR,2026-08-19T17:44:58.763Z
ENTRY-TXN-0003MV-00001184,TXN-0003MV-00001184,36639.34,INR,2026-08-19T17:44:58.956Z
ENTRY-TXN-0003MV-00001185,TXN-0003MV-00001185,29540.82,INR,2026-08-19T17:44:59.122Z
ENTRY-TXN-0003MV-00001186,TXN-0003MV-00001186,1870.03,INR,2026-08-19T17:44:59.232Z
ENTRY-TXN-0003MV-00001187,TXN-0003MV-00001187,3882.51,INR,2026-08-19T17:44:59.419Z
ENTRY-TXN-0003MV-00001188,TXN-0003MV-00001188,5997.58,INR,2026-08-19T17:44:59.514Z
ENTRY-TXN-0003MV-00001189,TXN-0003MV-00001189,16853.69,INR,2026-08-19T17:44:59.487Z
ENTRY-TXN-0003MV-00001190,TXN-0003MV-00001190,9461.17,INR,2026-08-19T17:44:59.600Z
ENTRY-TXN-0003MV-00001191,TXN-0003MV-00001191,27528.67,INR,2026-08-19T17:44:59.519Z
ENTRY-TXN-0003MV-00001192,TXN-0003MV-00001192,30203.62,INR,2026-08-19T17:44:59.721Z
ENTRY-TXN-0003MV-00001193,TXN-0003MV-00001193,30142.94,INR,2026-08-19T17:44:59.863Z
ENTRY-TXN-0003MV-00001194,TXN-0003MV-00001194,4331.51,INR,2026-08-19T17:45:00.297Z
ENTRY-TXN-0003MV-00001195,TXN-0003MV-00001195,17690.49,INR,2026-08-19T17:45:00.222Z
ENTRY-TXN-0003MV-00001197,TXN-0003MV-00001197,6267.93,INR,2026-08-19T17:45:00.618Z
ENTRY-TXN-0003MV-00001198,TXN-0003MV-00001198,12283.42,INR,2026-08-19T17:45:00.750Z
ENTRY-TXN-0003MV-00001199,TXN-0003MV-00001199,17797.51,INR,2026-08-19T17:45:00.431Z
